Decision,Neighbourhood,Cooking,Room_type,Accommodates,Bath,Bath_shared,No_review,Price,Bedrooms,Essentials,Parking,Property_type2,Instant_bookable,Beds,Host_response_time
1,28805,5,Private room,1,0.5,0,0,4.81218435537242,1,3,1,Private small room,f,0,within an hour
0,28801,4,Entire home/apt,2,1,0,0,4.44265125649032,1,5,1,Entire rental unit,f,2,within a day
1,28805,5,Entire home/apt,6,2,0,0,5.6970934865054,3,5,1,Entire house,t,4,within an hour
1,28801,3,Private room,4,1,1,0,5.44673737166631,2,5,1,Private small room,f,2,within an hour
1,28806,2,Private room,2,1,0,0,3.68887945411394,1,4,1,Private small room,t,1,within an hour
0,28804,4,Entire home/apt,6,1,0,0,4.39444915467244,2,5,1,Entire rental unit,f,2,within an hour
1,28804,1,Private room,3,1,0,0,4.02535169073515,1,4,1,Private room in residential home,f,1,within an hour
1,28805,5,Entire home/apt,7,1,0,0,4.98360662170834,2,5,1,Entire guest suite,f,2,within a few hours
0,28806,4,Entire home/apt,4,1,0,0,3.80666248977032,1,5,1,Entire house,t,2,within an hour
0,28801,1,Private room,2,1,1,1,4.9416424226093,1,5,1,Private small room,t,0,within an hour
1,28806,5,Entire home/apt,4,1,0,0,4.40671924726425,2,5,1,Entire rental unit,t,2,within an hour
1,28803,5,Private room,2,1,1,0,4.00733318523247,1,5,1,Private small room,f,3,within an hour
1,28803,2,Private room,2,1,0,0,4.12713438504509,1,5,1,Private small room,f,1,within an hour
1,28801,4,Entire home/apt,4,1,0,0,5.52942908751142,1,4,1,Private small room,t,2,within an hour
1,28806,5,Entire home/apt,2,1,0,0,4.84418708645859,1,5,1,Private small room,t,1,within an hour
1,28732,5,Entire home/apt,7,2,0,0,5.18738580584075,3,5,1,Entire house,f,6,within an hour
1,28806,1,Entire home/apt,4,1,0,0,4.89034912822175,1,5,1,Entire guest suite,t,1,within an hour
0,28805,5,Private room,2,1,0,0,4.59511985013459,1,5,1,Private room in house,f,1,within an hour
1,28704,5,Entire home/apt,8,2,0,0,6.0137151560428,3,5,1,Private small room,t,5,within an hour
1,28704,5,Entire home/apt,6,2,0,0,5.78382518232974,3,5,1,Private small room,t,4,within an hour
1,28806,5,Entire home/apt,2,1,0,0,4.71849887129509,1,5,1,Private small room,t,1,within an hour
1,28806,5,Entire home/apt,10,3,0,0,5.79605775076537,4,5,1,Entire residential home,t,5,within an hour
0,28801,5,Entire home/apt,4,2,0,0,4.8283137373023,2,5,1,Entire house,f,2,within an hour
1,28801,4,Entire home/apt,4,1,0,0,4.97673374242057,1,4,1,Private small room,t,2,within an hour
1,28806,5,Entire home/apt,6,2,0,0,4.78749174278205,2,5,1,Entire house,t,2,within an hour
0,28801,0,Entire home/apt,6,2,0,1,5.7037824746562,3,4,1,Entire residential home,f,4,
1,28806,5,Entire home/apt,14,3,0,0,5.35185813347607,5,5,1,Entire residential home,f,6,within a few hours
1,28801,0,Private room,2,1,0,1,5.66642668811243,1,2,1,Other,t,1,within an hour
0,28804,1,Private room,2,1,1,0,4.07753744390572,1,5,1,Private room in residential home,t,1,within an hour
1,28806,1,Entire home/apt,6,2,0,1,5.33753807970132,3,4,1,Entire house,t,3,within an hour
0,28805,5,Entire home/apt,2,1,0,0,4.27666611901606,1,5,1,Private small room,t,1,within an hour
1,28804,5,Entire home/apt,6,1.5,0,0,5.11799381241676,2,5,1,Entire residential home,t,2,within an hour
1,28715,5,Private room,2,1,1,0,3.71357206670431,1,5,1,Private room in residential home,t,1,within an hour
1,28806,5,Entire home/apt,3,1,0,0,4.87519732320115,1,5,1,Entire residential home,t,3,within an hour
0,28806,2,Private room,2,1,0,1,7.53583046279837,1,5,0,Private small room,t,1,
0,28806,5,Entire home/apt,6,2.5,0,0,5.51745289646471,3,5,1,Entire residential home,t,3,within an hour
1,28704,5,Entire home/apt,4,1,0,0,4.24849524204936,1,5,1,Entire guest suite,f,3,within an hour
1,28803,5,Entire home/apt,8,2.5,0,0,5.36129216570943,3,5,1,Entire house,f,4,within an hour
1,28704,4,Entire home/apt,4,2,0,0,4.90527477843843,2,4,1,Private small room,t,2,within an hour
1,28806,2,Private room,2,1,0,0,4.87519732320115,1,5,1,Private room in residential home,t,1,within an hour
1,28805,4,Entire home/apt,6,1,0,0,5.06259503302697,2,4,1,Entire house,t,3,within an hour
0,28803,5,Private room,2,1,1,0,3.91202300542815,1,5,1,Private small room,f,1,within an hour
1,28806,4,Entire home/apt,7,3,0,0,6.27476202124194,3,3,0,Entire house,t,4,within an hour
0,28801,0,Entire home/apt,2,1,0,0,4.15888308335967,1,5,1,Entire rental unit,f,1,within an hour
0,28806,1,Entire home/apt,2,1,0,0,4.87519732320115,1,4,1,Entire guest suite,t,1,within an hour
1,28801,3,Entire home/apt,4,1,0,0,4.66343909411207,1,5,1,Entire rental unit,t,2,within an hour
1,28806,5,Entire home/apt,4,1,0,0,4.91265488573605,2,5,1,Private small room,t,2,within an hour
0,28732,5,Entire home/apt,16,5.5,0,0,7.37462901521894,8,5,1,Entire residential home,f,12,
1,28732,4,Entire home/apt,2,1,0,1,5.65599181081985,1,4,1,Private small room,t,1,within a day
1,28806,2,Entire home/apt,4,1,0,0,5.15329159449778,2,5,1,Entire guest suite,f,2,within an hour
1,28801,2,Private room,2,1,0,0,5.85220247977447,1,5,1,Other,t,1,within an hour
0,28805,1,Entire home/apt,2,1,0,0,4.85203026391962,1,4,1,Entire residential home,f,1,within an hour
1,28806,5,Entire home/apt,6,1,0,0,4.86753445045558,2,5,1,Entire residential home,t,3,within an hour
1,28804,5,Entire home/apt,4,1,0,0,4.51085950651685,2,5,1,Private small room,t,2,within an hour
1,28805,5,Private room,2,1,0,0,4.59511985013459,1,5,1,Private room in residential home,f,1,within an hour
0,28804,3,Entire home/apt,2,1,0,0,4.67282883446191,1,5,1,Entire guest suite,t,1,within an hour
0,28803,0,Entire home/apt,2,1,0,0,3.98898404656427,1,4,1,Entire residential home,f,1,within a few hours
1,28804,5,Entire home/apt,4,1,0,0,4.74493212836325,1,5,1,Private small room,t,2,within an hour
1,28801,2,Private room,2,1,1,0,4.0943445622221,1,5,1,Private room in residential home,f,1,within an hour
0,28803,5,Entire home/apt,6,2,0,0,5.43372200355424,2,5,1,Private small room,t,3,within an hour
0,28732,3,Private room,4,1.5,1,0,4.48863636973214,2,5,1,Private room in residential home,t,2,within an hour
0,28806,3,Entire home/apt,2,1,0,0,4.31748811353631,1,5,1,Entire guest suite,t,1,within an hour
1,28806,1,Entire home/apt,2,1,0,0,4.40671924726425,1,4,1,Other,t,2,within an hour
0,28804,4,Entire home/apt,4,1,0,0,5.01063529409626,1,5,1,Entire guest suite,t,2,within an hour
0,28704,5,Entire home/apt,4,1,0,0,5.24174701505964,1,5,1,Private small room,t,2,
1,28801,5,Entire home/apt,6,2,0,0,5.9427993751267,2,5,1,Entire house,t,3,within an hour
0,28804,1,Entire home/apt,4,1,0,0,4.48863636973214,1,4,1,Entire guest suite,t,2,within an hour
0,28801,0,Entire home/apt,2,1,0,0,4.60517018598809,1,4,1,Entire guest suite,f,1,within a few hours
1,28801,5,Entire home/apt,5,2.5,0,0,5.62401750618734,2,5,0,Private small room,f,2,within an hour
0,28805,5,Entire home/apt,6,2,0,0,5.4380793089232,3,5,1,Private small room,t,3,within an hour
0,28806,3,Entire home/apt,3,1,0,0,4.59511985013459,1,3,1,Private small room,f,1,within a few hours
1,28704,5,Entire home/apt,6,2,0,0,5.44241771052179,3,5,1,Entire residential home,t,3,within an hour
0,28801,4,Entire home/apt,4,1,0,0,4.77068462446567,1,5,1,Entire apartment,t,1,within an hour
0,28732,5,Entire home/apt,4,2,0,0,5.16478597392351,2,5,1,Entire residential home,t,2,within a few hours
1,28704,5,Entire home/apt,6,2,0,0,4.93447393313069,2,5,1,Entire house,t,3,within an hour
1,28801,4,Private room,2,1,1,0,4.38202663467388,1,4,1,Private room in house,t,1,within an hour
0,28704,5,Entire home/apt,4,2,0,0,4.68213122712422,3,5,1,Entire residential home,f,2,within an hour
0,28704,4,Entire home/apt,6,2,0,0,5.11799381241676,3,4,1,Entire residential home,t,4,within an hour
1,28806,1,Entire home/apt,2,1,0,0,4.79579054559674,1,4,1,Entire residential home,f,1,within an hour
1,28806,2,Entire home/apt,8,5,0,0,6.00635315960173,4,4,1,Entire residential home,f,4,within an hour
1,28801,3,Entire home/apt,4,1,0,0,4.53259949315326,1,5,1,Entire guest suite,f,2,within an hour
0,28806,5,Entire home/apt,4,2,0,0,4.55387689160054,2,5,1,Entire residential home,t,2,
0,28803,5,Entire home/apt,6,2,0,0,5.35185813347607,3,5,1,Entire residential home,f,3,within an hour
1,28715,5,Entire home/apt,6,2,0,0,5.29831736654804,3,5,1,Private small room,t,4,within an hour
1,28805,3,Entire home/apt,4,1,0,0,4.87519732320115,1,5,1,Entire apartment,f,2,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.78996017089725,3,4,1,Entire house,t,3,within an hour
0,28804,4,Entire home/apt,4,1,0,0,5.19295685089021,2,5,1,Private small room,t,2,within an hour
1,28806,2,Entire home/apt,2,1,0,0,4.61512051684126,1,5,1,Entire guest suite,f,1,within an hour
1,28803,2,Entire home/apt,4,1,0,0,4.68213122712422,1,5,1,Entire guest suite,f,2,within an hour
1,28804,5,Entire home/apt,6,1.5,0,0,5.2257466737132,3,5,1,Private small room,t,4,within an hour
1,28704,2,Private room,2,1,0,0,4.38202663467388,1,5,1,Private room in residential home,f,1,within a day
0,28805,5,Entire home/apt,4,1,0,0,4.36944785246702,2,5,1,Entire house,t,3,within an hour
1,28801,5,Entire home/apt,7,1,0,0,4.88280192258637,1,5,1,Entire apartment,t,3,within an hour
1,28801,5,Entire home/apt,11,2,0,0,6.69950034016168,4,5,0,Private small room,f,5,
1,28801,3,Private room,4,1,0,0,4.60517018598809,1,5,1,Private room in residential home,t,2,within an hour
1,28804,4,Entire home/apt,4,1,0,0,5.19295685089021,2,5,1,Private small room,t,2,within an hour
0,28803,5,Entire home/apt,4,2,0,1,4.38202663467388,2,5,1,Private small room,f,2,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.89783979995091,1,5,1,Entire guest suite,t,2,within an hour
0,28806,3,Entire home/apt,3,1,0,0,4.59511985013459,1,3,1,Private small room,f,1,within a day
0,28801,5,Entire home/apt,6,2,0,0,5.84354441703136,2,5,1,Private small room,t,3,within an hour
1,28704,2,Entire home/apt,2,1,0,0,4.49980967033027,1,3,1,Private small room,t,1,within an hour
1,28801,5,Entire home/apt,6,2,0,1,6.17586727010576,2,5,1,Private small room,t,3,within an hour
0,28806,3,Entire home/apt,3,1,0,0,4.47733681447821,1,5,1,Entire guest suite,t,1,within an hour
1,28805,1,Private room,2,1,0,0,4.66343909411207,1,4,1,Private small room,f,1,within an hour
1,28801,3,Entire home/apt,4,1,0,0,5.23644196282995,2,5,1,Entire guest suite,t,2,within an hour
0,28803,5,Entire home/apt,6,2,0,1,5.50125821054473,3,5,1,Entire house,t,3,within an hour
1,28704,5,Entire home/apt,3,1,0,1,4.94875989037817,1,5,1,Entire residential home,t,1,within an hour
1,28803,5,Entire home/apt,6,2.5,0,0,5.32300997913841,3,5,1,Entire residential home,t,4,
0,28804,4,Entire home/apt,2,1,0,0,4.66343909411207,2,5,1,Entire guest suite,f,1,within a day
0,28715,5,Entire home/apt,6,2.5,0,0,4.81218435537242,3,5,1,Private small room,t,4,within an hour
1,28715,4,Private room,2,1,1,0,3.80666248977032,1,4,1,Private room in house,f,1,within a day
0,28806,5,Private room,2,1.5,0,0,3.95124371858143,1,5,1,Private room in house,f,2,within a few hours
0,28806,5,Entire home/apt,5,1,0,0,4.26267987704132,2,4,1,Private small room,f,3,
1,28804,4,Entire home/apt,11,2,0,0,5.39816270151775,3,4,1,Entire residential home,t,5,within an hour
1,28801,4,Entire home/apt,4,1.5,0,0,4.91265488573605,1,4,0,Entire rental unit,t,2,within an hour
0,28806,2,Entire home/apt,4,1,0,0,4.69134788222914,1,5,1,Entire guest suite,f,1,within an hour
1,28805,3,Entire home/apt,4,1,0,0,4.06044301054642,1,5,1,Entire rental unit,f,3,within an hour
0,28804,5,Entire home/apt,16,4,0,0,6.33505425149806,6,5,1,Entire residential home,f,7,within a few hours
1,28803,4,Entire home/apt,8,2,0,0,6.24610676548156,4,4,1,Entire house,t,5,within an hour
1,28804,4,Entire home/apt,11,2,0,0,5.25227342804663,3,4,1,Entire house,t,5,within an hour
1,28801,5,Entire home/apt,6,2,0,0,6.17586727010576,2,4,1,Private small room,t,3,within an hour
1,28806,0,Entire home/apt,16,1,0,0,6.39692965521615,5,2,1,Other,f,0,within an hour
1,28803,1,Entire home/apt,4,1,0,0,4.82028156560504,2,4,1,Entire guest suite,f,2,within a few hours
1,28801,0,Entire home/apt,2,1,0,0,4.8283137373023,1,3,1,Entire rental unit,f,1,within an hour
1,28803,3,Entire home/apt,2,1,0,0,4.38202663467388,1,5,1,Entire guest suite,f,2,within an hour
1,28801,3,Private room,2,1,0,0,3.95124371858143,1,5,1,Private room in house,f,1,within an hour
1,28801,5,Entire home/apt,6,2,0,0,5.9427993751267,2,5,1,Private small room,t,3,within an hour
1,28801,1,Private room,2,2,1,0,4.52178857704904,1,5,1,Private small room,f,1,within a few hours
1,28801,4,Entire home/apt,4,1.5,0,0,5.01727983681492,1,4,0,Entire rental unit,t,2,within an hour
1,28803,5,Entire home/apt,4,1,0,0,4.96284463025991,2,5,0,Private small room,t,2,within an hour
0,28803,2,Private room,2,1,1,0,3.49650756146648,1,5,1,Private room in residential home,t,1,within an hour
0,28805,4,Entire home/apt,2,1,0,0,4.90527477843843,1,5,1,Entire guesthouse,f,0,within a few hours
1,28801,0,Private room,3,1,0,1,5.40717177146012,1,5,1,Private small room,t,1,within an hour
0,28804,4,Entire home/apt,2,1,0,0,5.08140436498446,1,5,1,Entire guest suite,t,1,within an hour
0,28804,3,Entire home/apt,2,1,0,0,4.83628190695148,1,5,1,Entire guest suite,f,3,within an hour
1,28801,1,Private room,3,1,0,0,5.36597601502185,1,5,1,Private small room,t,1,within an hour
0,28806,5,Entire home/apt,4,1,0,0,4.61512051684126,1,5,1,Entire apartment,f,2,
1,28806,3,Entire home/apt,3,1,0,0,4.36944785246702,1,5,1,Entire guest suite,f,1,within an hour
1,28806,2,Entire home/apt,3,1,0,0,4.55387689160054,1,5,1,Entire guest suite,f,1,within an hour
1,28804,5,Entire home/apt,8,2,0,0,5.37989735354046,3,5,1,Entire house,t,3,within an hour
1,28803,5,Entire home/apt,8,2.5,0,0,5.27811465923052,3,5,1,Entire house,f,4,within an hour
0,28806,5,Entire home/apt,7,1,0,0,4.59511985013459,2,5,1,Private small room,t,4,within an hour
1,28803,4,Entire home/apt,2,1,0,0,4.86753445045558,1,5,1,Entire rental unit,f,1,within an hour
0,28806,5,Entire home/apt,7,1,0,0,4.65396035015752,2,5,1,Private small room,t,4,within an hour
1,28806,3,Entire home/apt,4,1,0,0,4.71849887129509,1,5,1,Entire rental unit,t,1,
1,28806,2,Entire home/apt,2,1,0,0,4.40671924726425,1,5,1,Private small room,t,2,within an hour
1,28806,5,Entire home/apt,4,1,0,0,4.39444915467244,2,5,1,Entire house,f,2,within an hour
1,28801,4,Entire home/apt,2,1,0,0,4.54329478227,1,4,1,Private small room,t,2,within an hour
0,28704,5,Entire home/apt,4,1,0,0,5.24174701505964,1,5,1,Private small room,t,2,
0,28806,5,Entire home/apt,4,1,0,0,4.95582705760126,2,5,1,Entire apartment,t,2,within an hour
0,28806,4,Entire home/apt,2,1,0,0,3.71357206670431,1,5,1,Entire guest suite,f,1,within a day
1,28715,5,Entire home/apt,8,3.5,0,1,5.85793315448346,4,5,1,Entire house,t,3,within an hour
1,28801,2,Entire home/apt,2,1,0,0,4.54329478227,1,5,1,Entire house,t,1,within an hour
0,28804,5,Entire home/apt,6,2,0,1,4.8283137373023,3,5,1,Private small room,t,4,within a few hours
0,28806,0,Entire home/apt,4,2,0,0,4.38202663467388,2,4,1,Private small room,f,3,within an hour
1,28806,5,Entire home/apt,6,2,0,0,4.94875989037817,3,5,1,Entire residential home,f,4,within an hour
0,28801,1,Entire home/apt,4,1,0,0,5.29831736654804,2,5,1,Entire residential home,f,3,within a few hours
1,28801,5,Entire home/apt,4,1.5,0,0,5.55682806169954,2,5,1,Private small room,t,2,within an hour
0,28704,5,Private room,4,2,0,0,3.98898404656427,2,5,1,Private room in residential home,f,2,within an hour
1,28803,2,Entire home/apt,6,2,0,0,5.41610040220442,3,5,1,Private small room,t,4,within an hour
0,28806,5,Entire home/apt,2,1,0,0,4.60517018598809,1,5,1,Entire guest suite,f,1,within an hour
1,28806,4,Private room,4,1,0,0,4.48863636973214,1,5,1,Private room in residential home,t,1,
1,28806,5,Entire home/apt,4,1,0,0,4.74493212836325,1,5,1,Entire apartment,t,1,within an hour
0,28801,5,Entire home/apt,4,1,0,0,4.0943445622221,1,5,1,Entire guesthouse,f,1,within a few hours
0,28806,5,Entire home/apt,7,1,0,0,7.60090245954208,1,5,1,Entire apartment,t,4,within an hour
1,28806,4,Entire home/apt,4,2,0,0,5.71373280550937,2,5,1,Entire residential home,f,2,within an hour
0,28704,5,Entire home/apt,4,1,0,0,5.3890717298165,1,5,1,Private small room,t,2,
0,28806,5,Entire home/apt,6,2,0,0,4.89783979995091,3,5,1,Entire residential home,f,4,within an hour
1,28801,0,Private room,2,1,0,0,5.25227342804663,1,5,1,Private small room,t,1,within an hour
0,28803,0,Entire home/apt,4,1,0,0,4.55387689160054,1,4,1,Entire guest suite,f,3,within an hour
0,28704,4,Entire home/apt,6,2,0,0,5.11799381241676,3,4,1,Entire residential home,t,4,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.8283137373023,1,5,1,Entire house,f,1,within an hour
1,28806,5,Entire home/apt,8,2,0,0,5.27299955856375,4,5,1,Private small room,f,4,within a few hours
1,28801,5,Entire home/apt,6,2,0,0,6.17586727010576,2,5,1,Entire apartment,t,3,within an hour
0,28704,5,Entire home/apt,4,1,0,0,5.24174701505964,1,5,1,Private small room,t,2,
1,28801,1,Entire home/apt,2,1,0,0,4.79579054559674,1,5,1,Entire apartment,t,1,within an hour
0,28801,5,Shared room,1,1,1,0,5.52146091786225,1,5,1,Share small room,f,0,
1,28801,0,Hotel room,2,1,0,0,6.11146733950268,1,4,1,Other,t,1,within a few hours
1,28801,1,Private room,3,1,0,0,5.51342874616498,1,5,1,Private small room,t,1,within an hour
0,28804,5,Entire home/apt,4,1,0,0,4.89783979995091,1,5,1,Entire guest suite,f,2,within a day
1,28805,3,Private room,6,1,0,0,4.17438726989564,1,5,1,Private room in residential home,t,5,within an hour
1,28806,4,Entire home/apt,10,3,0,0,5.48479693349065,4,4,1,Entire residential home,t,6,within an hour
0,28806,4,Entire home/apt,4,2,0,0,5.0998664278242,2,5,1,Entire house,f,2,within a few hours
1,28801,0,Hotel room,2,1,0,0,6.11146733950268,1,4,1,Other,t,1,within an hour
1,28803,3,Entire home/apt,11,1,0,0,4.35670882668959,2,5,1,Entire residential home,t,7,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.90527477843843,1,5,1,Entire guest suite,t,1,within an hour
1,28805,5,Entire home/apt,6,1,0,0,4.969813299576,2,5,1,Entire apartment,f,3,within a day
1,28806,0,Entire home/apt,2,1,0,0,4.23410650459726,1,3,1,Other,t,1,within an hour
0,28803,3,Entire home/apt,3,1,0,0,3.85014760171006,1,5,1,Entire guest suite,t,2,within an hour
0,28704,5,Entire home/apt,4,1,0,0,5.24174701505964,1,5,1,Private small room,t,2,
1,28801,2,Private room,2,1,0,0,5.24174701505964,1,5,1,Private small room,t,2,within an hour
1,28704,4,Entire home/apt,4,1,0,0,4.86753445045558,1,5,1,Entire rental unit,t,2,within an hour
0,28801,4,Entire home/apt,4,1,0,0,5.89440283426485,1,2,0,Entire rental unit,t,1,within an hour
1,28805,3,Entire home/apt,11,3,0,0,6.28785856016178,5,2,1,Entire residential home,t,6,within an hour
0,28806,3,Entire home/apt,3,1,0,0,4.8283137373023,1,5,1,Entire apartment,f,1,within an hour
1,28803,2,Private room,2,1,1,0,3.78418963391826,1,5,1,Private room in residential home,t,1,within an hour
0,28806,2,Entire home/apt,3,1,0,0,4.69134788222914,1,5,1,Entire guest suite,f,2,within an hour
0,28804,5,Entire home/apt,12,4,0,0,7.00669522683704,5,5,1,Entire house,t,6,within an hour
0,28804,5,Entire home/apt,12,4,0,0,6.75693238924755,5,5,1,Entire residential home,t,6,within an hour
1,28804,3,Entire home/apt,2,1,0,0,4.8283137373023,1,5,1,Entire guest suite,f,3,within an hour
1,28801,2,Private room,2,1,0,0,5.76832099579377,1,4,1,Private small room,t,1,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.84354441703136,3,5,1,Entire house,t,3,within an hour
0,28805,5,Entire home/apt,4,1,0,0,4.9416424226093,1,5,1,Entire apartment,t,2,within an hour
1,28806,3,Entire home/apt,4,1,0,0,4.70048036579242,1,5,1,Entire guest suite,t,2,within an hour
0,28806,1,Entire home/apt,4,1,0,0,4.71849887129509,1,5,1,Entire guesthouse,f,2,within an hour
0,28805,5,Entire home/apt,6,2.5,0,0,5.52146091786225,3,5,1,Private small room,f,4,
1,28801,2,Private room,2,1,0,0,5.8406416573734,1,4,1,Private small room,t,1,within an hour
0,28803,3,Hotel room,4,1,0,0,4.43081679884331,1,4,1,Other,t,2,within an hour
1,28805,4,Entire home/apt,2,1,0,0,4.24849524204936,1,5,1,Entire rental unit,f,1,within an hour
1,28804,5,Entire home/apt,2,1,0,0,4.94875989037817,1,5,1,Other,t,2,within an hour
